loan_id,due_date,amount_due,amount_paid,payment_date
LN1132,2024-05-25,6850,0,
LN1132,2024-06-24,6147,6147,2024-06-25
LN1132,2024-07-24,3063,3063,2024-07-25
LN1132,2024-08-23,1501,1501,2024-08-24
LN1132,2024-09-22,2424,0,
LN1132,2024-10-22,4532,0,
LN1132,2024-11-21,5776,0,
LN1133,2023-01-01,2789,2789,2023-01-06
LN1133,2023-01-31,2458,2458,2023-02-05
LN1133,2023-03-02,4387,4387,2023-03-03
LN1133,2023-04-01,7935,0,
LN1133,2023-05-01,3230,3230,2023-05-06
LN1133,2023-05-31,2865,2865,2023-06-05
LN1133,2023-06-30,4611,4611,2023-06-30
LN1133,2023-07-30,7744,7744,2023-07-30
LN1133,2023-08-29,2826,2826,2023-08-29
LN1133,2023-09-28,4244,0,
LN1133,2023-10-28,6890,0,
LN1133,2023-11-27,7111,7111,2023-11-28
LN1133,2023-12-27,4172,4172,2023-12-27
LN1133,2024-01-26,3767,3767,2024-01-27
LN1133,2024-02-25,4565,4565,2024-02-25
LN1133,2024-03-26,7740,7740,2024-03-31
LN1133,2024-04-25,7550,0,
LN1133,2024-05-25,4245,4245,2024-05-30
LN1133,2024-06-24,1733,0,
LN1133,2024-07-24,6632,6632,2024-07-24
LN1133,2024-08-23,2131,2131,2024-08-23
LN1133,2024-09-22,1697,1697,2024-09-22
LN1133,2024-10-22,2828,0,
LN1133,2024-11-21,6883,6883,2024-11-21
LN1133,2024-12-21,3107,0,
LN1133,2025-01-20,2688,2688,2025-01-25
LN1133,2025-02-19,6992,0,
LN1133,2025-03-21,6371,6371,2025-03-26
LN1133,2025-04-20,7042,7042,2025-04-25
LN1133,2025-05-20,6058,6058,2025-05-25
LN1133,2025-06-19,7707,7707,2025-06-24
LN1133,2025-07-19,3893,0,
LN1133,2025-08-18,2670,0,
LN1133,2025-09-17,6375,0,
LN1133,2025-10-17,1671,0,
LN1133,2025-11-16,7711,7711,2025-11-17
LN1134,2023-01-01,4663,0,
LN1134,2023-01-31,2648,0,
LN1134,2023-03-02,6399,6399,2023-03-03
LN1134,2023-04-01,6435,6435,2023-04-06
LN1134,2023-05-01,3678,3678,2023-05-01
LN1134,2023-05-31,3546,3546,2023-06-01
LN1134,2023-06-30,7507,7507,2023-07-05
LN1134,2023-07-30,6574,6574,2023-07-31
LN1134,2023-08-29,5174,5174,2023-09-03
LN1134,2023-09-28,2157,0,
LN1134,2023-10-28,6584,0,
LN1134,2023-11-27,5934,5934,2023-11-27
LN1134,2023-12-27,7976,0,
LN1134,2024-01-26,5548,0,
LN1134,2024-02-25,7333,7333,2024-03-01
LN1134,2024-03-26,5072,0,
LN1134,2024-04-25,4374,4374,2024-04-25
LN1134,2024-05-25,4142,4142,2024-05-30
LN1134,2024-06-24,3257,0,
LN1134,2024-07-24,7294,7294,2024-07-25
LN1134,2024-08-23,7193,7193,2024-08-28
LN1134,2024-09-22,3814,3814,2024-09-23
LN1134,2024-10-22,5067,0,
LN1134,2024-11-21,2638,2638,2024-11-22
LN1135,2023-01-01,5419,5419,2023-01-02
LN1135,2023-01-31,7194,0,
LN1135,2023-03-02,2358,2358,2023-03-03
LN1135,2023-04-01,6905,0,
LN1135,2023-05-01,6163,0,
LN1135,2023-05-31,3703,0,
LN1135,2023-06-30,6215,0,
LN1135,2023-07-30,5768,5768,2023-07-31
LN1135,2023-08-29,7227,7227,2023-08-30
LN1135,2023-09-28,4301,4301,2023-09-28
LN1135,2023-10-28,3629,3629,2023-10-29
LN1135,2023-11-27,5434,0,
LN1135,2023-12-27,2578,2578,2023-12-27
LN1135,2024-01-26,4866,4866,2024-01-31
LN1135,2024-02-25,6515,6515,2024-02-26
LN1135,2024-03-26,2132,2132,2024-03-31
LN1135,2024-04-25,1899,1899,2024-04-26
LN1135,2024-05-25,4086,4086,2024-05-26
LN1135,2024-06-24,3680,3680,2024-06-25
LN1135,2024-07-24,5918,0,
LN1135,2024-08-23,7290,7290,2024-08-28
LN1135,2024-09-22,6379,6379,2024-09-23
LN1135,2024-10-22,7694,7694,2024-10-23
LN1135,2024-11-21,7675,7675,2024-11-21
LN1135,2024-12-21,1511,1511,2024-12-21
LN1135,2025-01-20,4852,4852,2025-01-21
LN1135,2025-02-19,4700,0,
LN1135,2025-03-21,7628,0,
LN1135,2025-04-20,7698,7698,2025-04-20
LN1135,2025-05-20,6363,0,
LN1135,2025-06-19,6236,6236,2025-06-19
LN1135,2025-07-19,5322,5322,2025-07-20
LN1135,2025-08-18,7537,0,
LN1135,2025-09-17,6940,6940,2025-09-18
LN1135,2025-10-17,4971,4971,2025-10-18
LN1135,2025-11-16,6177,6177,2025-11-17
LN1136,2023-01-01,3325,3325,2023-01-01
LN1136,2023-01-31,2094,2094,2023-02-05
LN1136,2023-03-02,6967,0,
LN1136,2023-04-01,1668,0,
LN1136,2023-05-01,7248,7248,2023-05-02
LN1136,2023-05-31,5999,5999,2023-05-31
LN1136,2023-06-30,5342,5342,2023-07-05
LN1136,2023-07-30,7869,0,
LN1136,2023-08-29,2161,2161,2023-08-29
LN1136,2023-09-28,3353,3353,2023-09-28
LN1136,2023-10-28,5437,5437,2023-11-02
LN1136,2023-11-27,5781,0,
LN1136,2023-12-27,2495,2495,2023-12-27
LN1136,2024-01-26,7326,7326,2024-01-26
LN1136,2024-02-25,7413,7413,2024-03-01
LN1136,2024-03-26,7567,7567,2024-03-31
LN1136,2024-04-25,5521,5521,2024-04-25
LN1136,2024-05-25,7483,0,
LN1136,2024-06-24,2950,2950,2024-06-29
LN1136,2024-07-24,3538,0,
LN1136,2024-08-23,6941,6941,2024-08-24
LN1136,2024-09-22,3032,3032,2024-09-22
LN1136,2024-10-22,5488,5488,2024-10-22
LN1136,2024-11-21,3412,3412,2024-11-21
LN1137,2023-01-01,1981,1981,2023-01-02
LN1137,2023-01-31,2556,0,
LN1137,2023-03-02,3354,0,
LN1137,2023-04-01,2471,2471,2023-04-02
LN1137,2023-05-01,7324,7324,2023-05-06
LN1137,2023-05-31,2273,0,
LN1137,2023-06-30,6846,6846,2023-07-05
LN1137,2023-07-30,7833,7833,2023-07-31
LN1137,2023-08-29,2867,0,
LN1137,2023-09-28,1857,0,
LN1137,2023-10-28,3607,0,
LN1137,2023-11-27,7613,7613,2023-11-28
LN1138,2023-01-01,6902,6902,2023-01-06
LN1138,2023-01-31,2655,2655,2023-01-31
LN1138,2023-03-02,6898,0,
LN1138,2023-04-01,6302,6302,2023-04-06
LN1138,2023-05-01,6539,6539,2023-05-01
LN1138,2023-05-31,7065,7065,2023-05-31
LN1138,2023-06-30,3726,0,
LN1138,2023-07-30,4046,4046,2023-07-31
LN1138,2023-08-29,7493,7493,2023-08-29
LN1138,2023-09-28,2209,2209,2023-09-28
LN1138,2023-10-28,2380,0,
LN1138,2023-11-27,1601,0,
LN1139,2023-01-01,4787,0,
LN1139,2023-01-31,3573,3573,2023-02-01
LN1139,2023-03-02,2793,2793,2023-03-03
LN1139,2023-04-01,7940,7940,2023-04-06
LN1139,2023-05-01,7379,0,
LN1139,2023-05-31,7410,0,
LN1139,2023-06-30,7558,7558,2023-06-30
LN1139,2023-07-30,3267,3267,2023-07-30
LN1139,2023-08-29,4813,4813,2023-08-29
LN1139,2023-09-28,6045,0,
LN1139,2023-10-28,4915,0,
LN1139,2023-11-27,7532,0,
LN1139,2023-12-27,3199,3199,2023-12-27
LN1139,2024-01-26,6485,6485,2024-01-27
LN1139,2024-02-25,1958,0,
LN1139,2024-03-26,3087,3087,2024-03-27
LN1139,2024-04-25,4046,0,
LN1139,2024-05-25,5474,5474,2024-05-26
LN1139,2024-06-24,6162,6162,2024-06-25
LN1139,2024-07-24,6982,6982,2024-07-29
LN1139,2024-08-23,6974,0,
LN1139,2024-09-22,2330,2330,2024-09-22
LN1139,2024-10-22,7538,7538,2024-10-23
LN1139,2024-11-21,2870,0,
LN1139,2024-12-21,7221,7221,2024-12-22
LN1139,2025-01-20,7069,7069,2025-01-20
LN1139,2025-02-19,6039,6039,2025-02-20
LN1139,2025-03-21,5267,5267,2025-03-26
LN1139,2025-04-20,2822,2822,2025-04-20
LN1139,2025-05-20,2853,0,
LN1139,2025-06-19,6742,6742,2025-06-20
LN1139,2025-07-19,1920,1920,2025-07-20
LN1139,2025-08-18,2884,2884,2025-08-19
LN1139,2025-09-17,2549,2549,2025-09-22
LN1139,2025-10-17,6033,6033,2025-10-18
LN1139,2025-11-16,3787,3787,2025-11-17
LN1140,2023-01-01,3882,0,
LN1140,2023-01-31,2187,2187,2023-02-05
LN1140,2023-03-02,3886,3886,2023-03-07
LN1140,2023-04-01,4029,4029,2023-04-01
LN1140,2023-05-01,2871,2871,2023-05-01
LN1140,2023-05-31,6245,0,
LN1140,2023-06-30,5057,5057,2023-07-01
LN1140,2023-07-30,2608,2608,2023-07-30
LN1140,2023-08-29,2051,2051,2023-09-03
LN1140,2023-09-28,4633,4633,2023-09-29
LN1140,2023-10-28,3986,0,
LN1140,2023-11-27,5571,5571,2023-11-28
LN1140,2023-12-27,6416,6416,2024-01-01
LN1140,2024-01-26,5518,0,
LN1140,2024-02-25,2852,0,
LN1140,2024-03-26,2365,0,
LN1140,2024-04-25,5445,5445,2024-04-26
LN1140,2024-05-25,3243,0,
LN1140,2024-06-24,2694,0,
LN1140,2024-07-24,7894,7894,2024-07-25
LN1140,2024-08-23,6742,6742,2024-08-24
LN1140,2024-09-22,6976,0,
LN1140,2024-10-22,6889,0,
LN1140,2024-11-21,7922,0,
LN1140,2024-12-21,5554,0,
LN1140,2025-01-20,4513,0,
LN1140,2025-02-19,4898,4898,2025-02-20
LN1140,2025-03-21,1838,1838,2025-03-21
LN1140,2025-04-20,7104,0,
LN1140,2025-05-20,4540,0,
LN1140,2025-06-19,7331,7331,2025-06-19
LN1140,2025-07-19,6285,6285,2025-07-24
LN1140,2025-08-18,5092,5092,2025-08-18
LN1140,2025-09-17,7402,0,
LN1140,2025-10-17,7265,7265,2025-10-18
LN1140,2025-11-16,7467,0,
LN1141,2023-01-01,3267,0,
LN1141,2023-01-31,3929,0,
LN1141,2023-03-02,2976,2976,2023-03-03
LN1141,2023-04-01,1585,1585,2023-04-06
LN1141,2023-05-01,6720,6720,2023-05-06
LN1141,2023-05-31,5302,5302,2023-05-31
LN1141,2023-06-30,6835,6835,2023-07-01
LN1141,2023-07-30,1828,0,
LN1141,2023-08-29,4950,4950,2023-08-29
LN1141,2023-09-28,7592,0,
LN1141,2023-10-28,7950,0,
LN1141,2023-11-27,2290,2290,2023-11-27
LN1141,2023-12-27,5186,5186,2024-01-01
LN1141,2024-01-26,2674,0,
LN1141,2024-02-25,7479,0,
LN1141,2024-03-26,5481,5481,2024-03-27
LN1141,2024-04-25,4954,4954,2024-04-30
LN1141,2024-05-25,7004,0,
LN1141,2024-06-24,3880,3880,2024-06-25
LN1141,2024-07-24,5747,5747,2024-07-29
LN1141,2024-08-23,3880,3880,2024-08-28
LN1141,2024-09-22,5680,0,
LN1141,2024-10-22,4207,0,
LN1141,2024-11-21,7529,7529,2024-11-21
LN1142,2023-01-01,5197,0,
LN1142,2023-01-31,4311,4311,2023-01-31
LN1142,2023-03-02,4212,4212,2023-03-02
LN1142,2023-04-01,7156,0,
LN1142,2023-05-01,3112,3112,2023-05-06
LN1142,2023-05-31,5292,5292,2023-05-31
LN1142,2023-06-30,3997,0,
LN1142,2023-07-30,5893,5893,2023-08-04
LN1142,2023-08-29,4177,4177,2023-09-03
LN1142,2023-09-28,2734,0,
LN1142,2023-10-28,1948,0,
LN1142,2023-11-27,7763,7763,2023-12-02
LN1143,2023-01-01,7578,7578,2023-01-02
LN1143,2023-01-31,2419,2419,2023-02-05
LN1143,2023-03-02,7270,0,
LN1143,2023-04-01,4465,4465,2023-04-06
LN1143,2023-05-01,5211,5211,2023-05-02
LN1143,2023-05-31,7230,7230,2023-06-05
LN1143,2023-06-30,2683,2683,2023-07-05
LN1143,2023-07-30,5883,0,
LN1143,2023-08-29,6904,6904,2023-09-03
LN1143,2023-09-28,2592,2592,2023-10-03
LN1143,2023-10-28,7804,0,
LN1143,2023-11-27,5524,5524,2023-11-28
LN1143,2023-12-27,3762,0,
LN1143,2024-01-26,6183,6183,2024-01-26
LN1143,2024-02-25,3842,3842,2024-03-01
LN1143,2024-03-26,5467,5467,2024-03-26
LN1143,2024-04-25,4104,0,
LN1143,2024-05-25,1762,1762,2024-05-30
LN1143,2024-06-24,5712,0,
LN1143,2024-07-24,1741,1741,2024-07-24
LN1143,2024-08-23,7324,7324,2024-08-24
LN1143,2024-09-22,5518,5518,2024-09-22
LN1143,2024-10-22,5337,0,
LN1143,2024-11-21,3381,0,
LN1144,2023-01-01,3670,3670,2023-01-01
LN1144,2023-01-31,5876,0,
LN1144,2023-03-02,5054,5054,2023-03-02
LN1144,2023-04-01,6010,6010,2023-04-01
LN1144,2023-05-01,6353,0,
LN1144,2023-05-31,5730,0,
LN1144,2023-06-30,1942,0,
LN1144,2023-07-30,2254,0,
LN1144,2023-08-29,5603,5603,2023-08-29
LN1144,2023-09-28,2204,2204,2023-09-28
LN1144,2023-10-28,1580,1580,2023-11-02
LN1144,2023-11-27,4554,4554,2023-12-02
LN1145,2023-01-01,2881,2881,2023-01-02
LN1145,2023-01-31,4911,4911,2023-02-01
LN1145,2023-03-02,2178,0,
LN1145,2023-04-01,6387,0,
LN1145,2023-05-01,7805,7805,2023-05-02
LN1145,2023-05-31,4405,4405,2023-06-05
LN1145,2023-06-30,4814,0,
LN1145,2023-07-30,7040,0,
LN1145,2023-08-29,2137,2137,2023-09-03
LN1145,2023-09-28,5438,5438,2023-10-03
LN1145,2023-10-28,7084,0,
LN1145,2023-11-27,3573,0,
LN1146,2023-01-01,5208,0,
LN1146,2023-01-31,5811,5811,2023-02-05
LN1146,2023-03-02,5511,5511,2023-03-07
LN1146,2023-04-01,6085,6085,2023-04-06
LN1146,2023-05-01,3460,0,
LN1146,2023-05-31,6007,6007,2023-05-31
LN1146,2023-06-30,2954,2954,2023-07-01
LN1146,2023-07-30,6099,6099,2023-07-30
LN1146,2023-08-29,4446,4446,2023-08-29
LN1146,2023-09-28,7755,7755,2023-10-03
LN1146,2023-10-28,3149,0,
LN1146,2023-11-27,7590,0,
LN1146,2023-12-27,6575,6575,2024-01-01
LN1146,2024-01-26,3113,3113,2024-01-27
LN1146,2024-02-25,1677,1677,2024-03-01
LN1146,2024-03-26,6277,6277,2024-03-31
LN1146,2024-04-25,5226,0,
LN1146,2024-05-25,2650,0,
LN1146,2024-06-24,1711,1711,2024-06-29
LN1146,2024-07-24,7910,7910,2024-07-25
LN1146,2024-08-23,6939,6939,2024-08-28
LN1146,2024-09-22,6936,6936,2024-09-22
LN1146,2024-10-22,3043,0,
LN1146,2024-11-21,4822,0,
LN1146,2024-12-21,7026,0,
LN1146,2025-01-20,7026,7026,2025-01-25
LN1146,2025-02-19,7351,7351,2025-02-24
LN1146,2025-03-21,1771,0,
LN1146,2025-04-20,3595,0,
LN1146,2025-05-20,2960,2960,2025-05-20
LN1146,2025-06-19,2827,2827,2025-06-19
LN1146,2025-07-19,6688,6688,2025-07-24
LN1146,2025-08-18,6452,6452,2025-08-19
LN1146,2025-09-17,3731,0,
LN1146,2025-10-17,1716,1716,2025-10-22
LN1146,2025-11-16,7127,0,
LN1147,2023-01-01,3033,3033,2023-01-01
LN1147,2023-01-31,5651,5651,2023-01-31
LN1147,2023-03-02,6272,0,
LN1147,2023-04-01,2774,2774,2023-04-02
LN1147,2023-05-01,3613,3613,2023-05-02
LN1147,2023-05-31,6046,6046,2023-06-05
LN1147,2023-06-30,7699,7699,2023-06-30
LN1147,2023-07-30,5392,0,
LN1147,2023-08-29,4943,0,
LN1147,2023-09-28,3382,0,
LN1147,2023-10-28,6099,0,
LN1147,2023-11-27,6701,6701,2023-11-27
LN1147,2023-12-27,3535,3535,2024-01-01
LN1147,2024-01-26,6501,6501,2024-01-31
LN1147,2024-02-25,3683,0,
LN1147,2024-03-26,5358,5358,2024-03-27
LN1147,2024-04-25,3353,0,
LN1147,2024-05-25,2005,2005,2024-05-25
LN1147,2024-06-24,2254,2254,2024-06-29
LN1147,2024-07-24,5993,5993,2024-07-29
LN1147,2024-08-23,5852,0,
LN1147,2024-09-22,6738,0,
LN1147,2024-10-22,4927,0,
LN1147,2024-11-21,2447,0,
LN1147,2024-12-21,3833,3833,2024-12-21
LN1147,2025-01-20,4496,0,
LN1147,2025-02-19,6464,0,
LN1147,2025-03-21,3634,3634,2025-03-22
LN1147,2025-04-20,2309,2309,2025-04-21
LN1147,2025-05-20,6045,0,
LN1147,2025-06-19,3929,3929,2025-06-19
LN1147,2025-07-19,3962,0,
LN1147,2025-08-18,7662,0,
LN1147,2025-09-17,2711,2711,2025-09-18
LN1147,2025-10-17,1678,1678,2025-10-17
LN1147,2025-11-16,4562,4562,2025-11-21
LN1148,2023-01-01,5255,5255,2023-01-01
LN1148,2023-01-31,3737,0,
LN1148,2023-03-02,6305,0,
LN1148,2023-04-01,3438,3438,2023-04-01
LN1148,2023-05-01,7708,0,
LN1148,2023-05-31,6576,0,
LN1148,2023-06-30,2127,2127,2023-07-05
LN1148,2023-07-30,6313,6313,2023-08-04
LN1148,2023-08-29,2454,2454,2023-08-29
LN1148,2023-09-28,5420,0,
LN1148,2023-10-28,4553,4553,2023-10-28
LN1148,2023-11-27,5500,0,
LN1148,2023-12-27,6439,6439,2023-12-27
LN1148,2024-01-26,4085,4085,2024-01-27
LN1148,2024-02-25,3793,3793,2024-02-25
LN1148,2024-03-26,3379,0,
LN1148,2024-04-25,6132,6132,2024-04-26
LN1148,2024-05-25,4531,4531,2024-05-26
LN1148,2024-06-24,4706,0,
LN1148,2024-07-24,4020,0,
LN1148,2024-08-23,4251,0,
LN1148,2024-09-22,4608,4608,2024-09-27
LN1148,2024-10-22,7172,7172,2024-10-22
LN1148,2024-11-21,5205,5205,2024-11-22
LN1149,2023-01-01,5577,0,
LN1149,2023-01-31,7657,7657,2023-02-01
LN1149,2023-03-02,5455,5455,2023-03-07
LN1149,2023-04-01,4053,0,
LN1149,2023-05-01,7639,0,
LN1149,2023-05-31,3041,3041,2023-06-05
LN1149,2023-06-30,5069,5069,2023-07-01
LN1149,2023-07-30,3459,3459,2023-08-04
LN1149,2023-08-29,2058,2058,2023-08-30
LN1149,2023-09-28,1706,1706,2023-10-03
LN1149,2023-10-28,6835,6835,2023-11-02
LN1149,2023-11-27,5057,5057,2023-11-27
LN1150,2023-01-01,6274,0,
LN1150,2023-01-31,2283,0,
LN1150,2023-03-02,7387,7387,2023-03-02
LN1150,2023-04-01,2655,0,
LN1150,2023-05-01,5419,5419,2023-05-06
LN1150,2023-05-31,5117,0,
LN1150,2023-06-30,7080,7080,2023-07-05
LN1150,2023-07-30,7051,7051,2023-07-30
LN1150,2023-08-29,4969,4969,2023-08-30
LN1150,2023-09-28,3032,0,
LN1150,2023-10-28,6121,6121,2023-10-28
LN1150,2023-11-27,6286,0,
LN1150,2023-12-27,3935,3935,2023-12-27
LN1150,2024-01-26,3189,3189,2024-01-27
LN1150,2024-02-25,4092,4092,2024-03-01
LN1150,2024-03-26,5952,5952,2024-03-31
LN1150,2024-04-25,2899,2899,2024-04-30
LN1150,2024-05-25,4273,4273,2024-05-26
LN1150,2024-06-24,4518,4518,2024-06-24
LN1150,2024-07-24,2776,0,
LN1150,2024-08-23,3418,0,
LN1150,2024-09-22,7096,7096,2024-09-22
LN1150,2024-10-22,6811,6811,2024-10-27
LN1150,2024-11-21,2006,2006,2024-11-21
LN1151,2023-01-01,5701,0,
LN1151,2023-01-31,5595,5595,2023-02-05
LN1151,2023-03-02,2725,2725,2023-03-07
LN1151,2023-04-01,4854,4854,2023-04-02
LN1151,2023-05-01,3250,3250,2023-05-06
LN1151,2023-05-31,2198,2198,2023-06-01
LN1151,2023-06-30,6971,6971,2023-07-01
LN1151,2023-07-30,6401,0,
LN1151,2023-08-29,6026,6026,2023-08-29
LN1151,2023-09-28,5504,5504,2023-10-03
LN1151,2023-10-28,5424,0,
LN1151,2023-11-27,7139,7139,2023-11-28
LN1152,2023-01-01,5698,5698,2023-01-06
LN1152,2023-01-31,4984,4984,2023-01-31
LN1152,2023-03-02,5681,0,
LN1152,2023-04-01,1896,1896,2023-04-01
LN1152,2023-05-01,5875,5875,2023-05-01
LN1152,2023-05-31,2774,0,
LN1152,2023-06-30,4655,4655,2023-07-01
LN1152,2023-07-30,5260,0,
LN1152,2023-08-29,4498,0,
LN1152,2023-09-28,5297,5297,2023-10-03
LN1152,2023-10-28,2641,2641,2023-10-29
LN1152,2023-11-27,5622,5622,2023-12-02
LN1152,2023-12-27,3018,3018,2023-12-27
LN1152,2024-01-26,6771,0,
LN1152,2024-02-25,6719,6719,2024-03-01
LN1152,2024-03-26,3503,3503,2024-03-31
LN1152,2024-04-25,4549,4549,2024-04-26
LN1152,2024-05-25,2769,2769,2024-05-25
LN1152,2024-06-24,3566,0,
LN1152,2024-07-24,6751,6751,2024-07-24
LN1152,2024-08-23,3342,0,
LN1152,2024-09-22,7008,7008,2024-09-27
LN1152,2024-10-22,4552,4552,2024-10-22
LN1152,2024-11-21,6323,0,
LN1153,2023-01-01,5163,5163,2023-01-06
LN1153,2023-01-31,4343,4343,2023-01-31
LN1153,2023-03-02,4427,4427,2023-03-02
LN1153,2023-04-01,6536,6536,2023-04-06
LN1153,2023-05-01,1790,1790,2023-05-01
LN1153,2023-05-31,6255,0,
LN1153,2023-06-30,2608,2608,2023-07-01
LN1153,2023-07-30,4300,0,
LN1153,2023-08-29,5047,5047,2023-09-03
LN1153,2023-09-28,4922,4922,2023-09-28
LN1153,2023-10-28,2257,2257,2023-10-29
LN1153,2023-11-27,1669,0,
LN1154,2023-01-01,1538,1538,2023-01-02
LN1154,2023-01-31,6597,0,
LN1154,2023-03-02,4158,4158,2023-03-02
LN1154,2023-04-01,3558,3558,2023-04-02
LN1154,2023-05-01,6047,6047,2023-05-02
LN1154,2023-05-31,5556,5556,2023-05-31
LN1154,2023-06-30,1846,1846,2023-07-01
LN1154,2023-07-30,3662,0,
LN1154,2023-08-29,2018,2018,2023-09-03
LN1154,2023-09-28,2350,2350,2023-09-29
LN1154,2023-10-28,7324,0,
LN1154,2023-11-27,2376,0,
LN1154,2023-12-27,4684,0,
LN1154,2024-01-26,1589,1589,2024-01-26
LN1154,2024-02-25,3447,0,
LN1154,2024-03-26,3337,3337,2024-03-31
LN1154,2024-04-25,2311,0,
LN1154,2024-05-25,2600,2600,2024-05-25
LN1154,2024-06-24,4754,4754,2024-06-24
LN1154,2024-07-24,7324,7324,2024-07-24
LN1154,2024-08-23,7158,7158,2024-08-24
LN1154,2024-09-22,2514,2514,2024-09-23
LN1154,2024-10-22,2320,2320,2024-10-27
LN1154,2024-11-21,2051,0,
LN1155,2023-01-01,7110,7110,2023-01-02
LN1155,2023-01-31,6611,6611,2023-01-31
LN1155,2023-03-02,4917,4917,2023-03-03
LN1155,2023-04-01,2041,0,
LN1155,2023-05-01,4499,4499,2023-05-02
LN1155,2023-05-31,2146,2146,2023-05-31
LN1155,2023-06-30,2343,0,
LN1155,2023-07-30,1534,0,
LN1155,2023-08-29,4766,4766,2023-08-29
LN1155,2023-09-28,4513,0,
LN1155,2023-10-28,3166,0,
LN1155,2023-11-27,3530,0,
LN1156,2023-01-01,6894,6894,2023-01-06
LN1156,2023-01-31,4508,4508,2023-02-05
LN1156,2023-03-02,7164,0,
LN1156,2023-04-01,3545,0,
LN1156,2023-05-01,6382,0,
LN1156,2023-05-31,7857,7857,2023-05-31
LN1156,2023-06-30,5644,5644,2023-07-01
LN1156,2023-07-30,4380,0,
LN1156,2023-08-29,3383,3383,2023-08-30
LN1156,2023-09-28,4941,4941,2023-10-03
LN1156,2023-10-28,3459,0,
LN1156,2023-11-27,7084,0,
LN1156,2023-12-27,2783,2783,2023-12-27
LN1156,2024-01-26,3729,3729,2024-01-26
LN1156,2024-02-25,3537,0,
LN1156,2024-03-26,4724,0,
LN1156,2024-04-25,3937,3937,2024-04-30
LN1156,2024-05-25,5735,0,
LN1156,2024-06-24,7793,7793,2024-06-29
LN1156,2024-07-24,5166,0,
LN1156,2024-08-23,4008,0,
LN1156,2024-09-22,6322,0,
LN1156,2024-10-22,7145,0,
LN1156,2024-11-21,4970,4970,2024-11-21
LN1157,2023-01-01,3633,3633,2023-01-01
LN1157,2023-01-31,5575,0,
LN1157,2023-03-02,5279,0,
LN1157,2023-04-01,6412,6412,2023-04-02
LN1157,2023-05-01,2554,0,
LN1157,2023-05-31,6351,6351,2023-06-01
LN1157,2023-06-30,7969,7969,2023-07-01
LN1157,2023-07-30,2921,0,
LN1157,2023-08-29,4015,4015,2023-08-30
LN1157,2023-09-28,5042,0,
LN1157,2023-10-28,4983,0,
LN1157,2023-11-27,2195,2195,2023-11-28
LN1157,2023-12-27,4908,4908,2023-12-27
LN1157,2024-01-26,3110,0,
LN1157,2024-02-25,4641,0,
LN1157,2024-03-26,3556,0,
LN1157,2024-04-25,5282,0,
LN1157,2024-05-25,5889,5889,2024-05-30
LN1157,2024-06-24,2493,0,
LN1157,2024-07-24,7897,7897,2024-07-25
LN1157,2024-08-23,2090,2090,2024-08-23
LN1157,2024-09-22,4246,4246,2024-09-27
LN1157,2024-10-22,4492,0,
LN1157,2024-11-21,7526,0,
LN1158,2023-01-01,4352,4352,2023-01-06
LN1158,2023-01-31,7935,7935,2023-01-31
LN1158,2023-03-02,1598,1598,2023-03-02
LN1158,2023-04-01,4528,4528,2023-04-06
LN1158,2023-05-01,3256,0,
LN1158,2023-05-31,2689,0,
LN1158,2023-06-30,3176,0,
LN1158,2023-07-30,6743,0,
LN1158,2023-08-29,7979,7979,2023-09-03
LN1158,2023-09-28,7029,0,
LN1158,2023-10-28,4547,0,
LN1158,2023-11-27,1719,1719,2023-11-27
LN1158,2023-12-27,2467,2467,2023-12-28
LN1158,2024-01-26,2670,0,
LN1158,2024-02-25,1771,1771,2024-03-01
LN1158,2024-03-26,2066,0,
LN1158,2024-04-25,4957,4957,2024-04-25
LN1158,2024-05-25,4688,0,
LN1158,2024-06-24,2181,0,
LN1158,2024-07-24,5653,5653,2024-07-24
LN1158,2024-08-23,6879,6879,2024-08-28
LN1158,2024-09-22,3135,0,
LN1158,2024-10-22,3856,0,
LN1158,2024-11-21,2996,2996,2024-11-26
LN1159,2023-01-01,4659,0,
LN1159,2023-01-31,7708,7708,2023-02-05
LN1159,2023-03-02,3943,0,
LN1159,2023-04-01,2977,2977,2023-04-01
LN1159,2023-05-01,4301,4301,2023-05-06
LN1159,2023-05-31,4752,4752,2023-06-05
LN1159,2023-06-30,5310,5310,2023-07-05
LN1159,2023-07-30,1512,1512,2023-08-04
LN1159,2023-08-29,6181,6181,2023-09-03
LN1159,2023-09-28,2888,2888,2023-09-28
LN1159,2023-10-28,4039,0,
LN1159,2023-11-27,3956,0,
LN1159,2023-12-27,3052,3052,2023-12-27
LN1159,2024-01-26,3237,3237,2024-01-31
LN1159,2024-02-25,5307,0,
LN1159,2024-03-26,5392,0,
LN1159,2024-04-25,5649,5649,2024-04-30
LN1159,2024-05-25,1557,1557,2024-05-25
LN1159,2024-06-24,6745,6745,2024-06-25
LN1159,2024-07-24,6972,6972,2024-07-25
LN1159,2024-08-23,3684,3684,2024-08-24
LN1159,2024-09-22,6823,6823,2024-09-27
LN1159,2024-10-22,7831,7831,2024-10-23
LN1159,2024-11-21,6496,0,
LN1159,2024-12-21,4570,0,
LN1159,2025-01-20,2989,2989,2025-01-20
LN1159,2025-02-19,3213,0,
LN1159,2025-03-21,7529,7529,2025-03-22
LN1159,2025-04-20,1971,0,
LN1159,2025-05-20,5231,0,
LN1159,2025-06-19,1660,0,
